X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
233.0,233.0,train,0.001239633961259015,65.86902792130522,0.7544157416844008
234.0,234.0,train,6.575279989835119E-4,22.774866729013425,0.525157593770545
235.0,235.0,train,9.661696149043022E-4,39.741447556329696,0.6652482716211796
236.0,236.0,train,0.0013606695860190338,73.114488985164,0.7858782400222701
237.0,237.0,train,8.89612640326663E-5,1.8255023112156725,0.0958546237318858
238.0,238.0,train,0.0014468394092897983,76.48441938687778,0.8057897117677636
239.0,239.0,train,9.721176308003897E-4,40.164649944156984,0.6674959908847452
240.0,240.0,train,0.001105368501636722,52.5978312232934,0.7140775519541758
241.0,241.0,train,0.0013007564733683611,70.05062264513136,0.7708429611398028
242.0,242.0,train,0.0015833086326028198,84.43847191611229,0.833604938869117
243.0,243.0,train,5.054771223561066E-4,15.593345889691598,0.4359128464199885
244.0,244.0,train,0.0012861990712482684,69.27437937557137,0.7670330767241608
245.0,245.0,train,0.0012089313560030015,63.78962073951862,0.7457249667154989
246.0,246.0,train,8.926850395373021E-4,35.23792878885005,0.6361928036709776
247.0,247.0,train,0.001196629023921191,62.58665382922793,0.742156925819685
248.0,248.0,train,0.001631561559358142,88.3584118962679,0.8424552624497852
249.0,249.0,train,0.0012966912823738957,69.79107583264192,0.7697853556872245
250.0,250.0,train,0.00105980951505217,47.24869220533362,0.69893547568162
251.0,251.0,train,8.599427076937406E-4,33.00068831108958,0.6224470569915053
252.0,252.0,train,3.328257531908902E-4,7.702370487987252,0.3140749007144197
253.0,253.0,train,0.0010065141344038078,42.5052015119808,0.6802013742691447
254.0,254.0,train,7.462385553000822E-4,26.501083835166447,0.5705514995089876
255.0,255.0,train,0.0017720858597716049,95.64611588892919,0.8656377306220729
256.0,256.0,train,0.001804268129040379,96.89745649239471,0.8704473617935186
257.0,257.0,train,0.0012777692910992137,68.88682027892341,0.7647979877546077
258.0,258.0,train,0.0016322368450754402,88.52050398921682,0.8425757201733782
259.0,259.0,train,9.319673415717424E-4,37.56328899678481,0.6520253750258564
260.0,260.0,train,0.0010687070633755968,48.24281239342072,0.7019544026662428
261.0,261.0,train,3.315118077266107E-4,7.644279090533916,0.3130532874549271
262.0,262.0,train,0.0016093502765078258,86.57636696834359,0.8384414105727868
263.0,263.0,train,9.428737976419769E-4,38.19423727851284,0.656297664919097
264.0,264.0,train,0.0015657224266924538,81.82007151495169,0.8302571772306845
265.0,265.0,train,8.876463995897124E-4,34.8370217362515,0.6341105493577266
266.0,266.0,train,4.677225228315897E-4,13.72479219436532,0.41126695447425865
267.0,267.0,train,0.001044161294621206,45.74345851253792,0.693551683085088
268.0,268.0,train,7.250289227630749E-4,25.502957241709854,0.560109572387145
269.0,269.0,train,4.884433223671486E-4,14.797134288792456,0.4249237146158401
270.0,270.0,train,5.275974657061727E-4,16.658906689532525,0.4498706792712719
271.0,271.0,train,2.606066199479202E-4,5.76355731412118,0.2556063543825049
272.0,272.0,train,0.0011580825088565317,58.58023761408353,0.7306498430888044
273.0,273.0,train,4.6948447496372036E-4,13.822464397539386,0.4124407393000771
274.0,274.0,train,0.0014655573522810886,77.08251101359585,0.8098639263610947
275.0,275.0,train,8.277612511772951E-5,1.6998224117709306,0.08949810729639085
